WKT,id,x_center,y_center
"POLYGON ((124.310302734373792 6.817352822622123,124.310302734373792 6.828261348825085,124.321289062498721 6.828261348825084,124.321289062498721 6.817352822622121,124.310302734373792 6.817352822622123))",6346,124.315796,6.822807
"POLYGON ((124.310302734373792 6.80644404812366,124.310302734373792 6.817352822622123,124.321289062498721 6.817352822622121,124.321289062498721 6.806444048123658,124.310302734373792 6.80644404812366))",6347,124.315796,6.811898
"POLYGON ((124.310302734373792 6.795535025719492,124.310302734373792 6.80644404812366,124.321289062498721 6.806444048123658,124.321289062498721 6.795535025719491,124.310302734373792 6.795535025719492))",6348,124.315796,6.800990
"POLYGON ((124.310302734373792 6.784625755799469,124.310302734373792 6.795535025719492,124.321289062498721 6.795535025719491,124.321289062498721 6.784625755799468,124.310302734373792 6.784625755799469))",6349,124.315796,6.790080
"POLYGON ((124.310302734373792 6.773716238753474,124.310302734373792 6.784625755799469,124.321289062498721 6.784625755799468,124.321289062498721 6.773716238753472,124.310302734373792 6.773716238753474))",6350,124.315796,6.779171
"POLYGON ((124.310302734373792 6.762806474971443,124.310302734373792 6.773716238753474,124.321289062498721 6.773716238753472,124.321289062498721 6.762806474971441,124.310302734373792 6.762806474971443))",6351,124.315796,6.768261
"POLYGON ((124.310302734373792 6.751896464843352,124.310302734373792 6.762806474971443,124.321289062498721 6.762806474971441,124.321289062498721 6.751896464843351,124.310302734373792 6.751896464843352))",6352,124.315796,6.757351
"POLYGON ((124.310302734373792 6.740986208759227,124.310302734373792 6.751896464843352,124.321289062498721 6.751896464843351,124.321289062498721 6.740986208759225,124.310302734373792 6.740986208759227))",6353,124.315796,6.746441
"POLYGON ((124.321289062498778 7.612997502224073,124.321289062498778 7.623886853120015,124.332275390623735 7.623886853120013,124.332275390623735 7.612997502224071,124.321289062498778 7.612997502224073))",6368,124.326782,7.618442
"POLYGON ((124.321289062498778 7.602107874702868,124.321289062498778 7.612997502224073,124.332275390623735 7.612997502224071,124.332275390623735 7.602107874702866,124.321289062498778 7.602107874702868))",6369,124.326782,7.607553
"POLYGON ((124.321289062498778 7.591217970942746,124.321289062498778 7.602107874702868,124.332275390623735 7.602107874702866,124.332275390623735 7.591217970942744,124.321289062498778 7.591217970942746))",6370,124.326782,7.596663
"POLYGON ((124.321289062498778 7.580327791330109,124.321289062498778 7.591217970942746,124.332275390623735 7.591217970942744,124.332275390623735 7.580327791330108,124.321289062498778 7.580327791330109))",6371,124.326782,7.585773
"POLYGON ((124.321289062498778 7.569437336251406,124.321289062498778 7.580327791330109,124.332275390623735 7.580327791330108,124.332275390623735 7.569437336251402,124.321289062498778 7.569437336251406))",6372,124.326782,7.574883
"POLYGON ((124.321289062498778 7.558546606093122,124.321289062498778 7.569437336251406,124.332275390623735 7.569437336251402,124.332275390623735 7.55854660609312,124.321289062498778 7.558546606093122))",6373,124.326782,7.563992
"POLYGON ((124.321289062498778 7.547655601241805,124.321289062498778 7.558546606093122,124.332275390623735 7.55854660609312,124.332275390623735 7.547655601241802,124.321289062498778 7.547655601241805))",6374,124.326782,7.553101
"POLYGON ((124.321289062498778 7.536764322084052,124.321289062498778 7.547655601241805,124.332275390623735 7.547655601241802,124.332275390623735 7.53676432208405,124.321289062498778 7.536764322084052))",6375,124.326782,7.542210
"POLYGON ((124.321289062498778 7.5258727690065,124.321289062498778 7.536764322084052,124.332275390623735 7.53676432208405,124.332275390623735 7.5258727690065,124.321289062498778 7.5258727690065))",6376,124.326782,7.531319
"POLYGON ((124.321289062498778 7.514980942395852,124.321289062498778 7.5258727690065,124.332275390623735 7.5258727690065,124.332275390623735 7.514980942395848,124.321289062498778 7.514980942395852))",6377,124.326782,7.520427
"POLYGON ((124.321289062498778 7.504088842638841,124.321289062498778 7.514980942395852,124.332275390623735 7.514980942395848,124.332275390623735 7.504088842638835,124.321289062498778 7.504088842638841))",6378,124.326782,7.509535
"POLYGON ((124.321289062498778 7.493196470122259,124.321289062498778 7.504088842638841,124.332275390623735 7.504088842638835,124.332275390623735 7.493196470122259,124.321289062498778 7.493196470122259))",6379,124.326782,7.498643
"POLYGON ((124.321289062498778 7.48230382523295,124.321289062498778 7.493196470122259,124.332275390623735 7.493196470122259,124.332275390623735 7.482303825232949,124.321289062498778 7.48230382523295))",6380,124.326782,7.487750
"POLYGON ((124.321289062498778 7.4714109083578,124.321289062498778 7.48230382523295,124.332275390623735 7.482303825232949,124.332275390623735 7.4714109083578,124.321289062498778 7.4714109083578))",6381,124.326782,7.476857
"POLYGON ((124.321289062498778 7.460517719883752,124.321289062498778 7.4714109083578,124.332275390623735 7.4714109083578,124.332275390623735 7.46051771988375,124.321289062498778 7.460517719883752))",6382,124.326782,7.465964
"POLYGON ((124.321289062498778 7.449624260197786,124.321289062498778 7.460517719883752,124.332275390623735 7.46051771988375,124.332275390623735 7.449624260197788,124.321289062498778 7.449624260197786))",6383,124.326782,7.455071
"POLYGON ((124.321289062498778 7.438730529686947,124.321289062498778 7.449624260197786,124.332275390623735 7.449624260197788,124.332275390623735 7.438730529686945,124.321289062498778 7.438730529686947))",6384,124.326782,7.444177
"POLYGON ((124.321289062498778 7.427836528738307,124.321289062498778 7.438730529686947,124.332275390623735 7.438730529686945,124.332275390623735 7.427836528738306,124.321289062498778 7.427836528738307))",6385,124.326782,7.433284
"POLYGON ((124.321289062498778 7.416942257739012,124.321289062498778 7.427836528738307,124.332275390623735 7.427836528738306,124.332275390623735 7.416942257739012,124.321289062498778 7.416942257739012))",6386,124.326782,7.422389
"POLYGON ((124.321289062498778 7.406047717076243,124.321289062498778 7.416942257739012,124.332275390623735 7.416942257739012,124.332275390623735 7.406047717076238,124.321289062498778 7.406047717076243))",6387,124.326782,7.411495
"POLYGON ((124.321289062498778 7.395152907137224,124.321289062498778 7.406047717076243,124.332275390623735 7.406047717076238,124.332275390623735 7.395152907137224,124.321289062498778 7.395152907137224))",6388,124.326782,7.400600
"POLYGON ((124.321289062498778 7.384257828309232,124.321289062498778 7.395152907137224,124.332275390623735 7.395152907137224,124.332275390623735 7.384257828309232,124.321289062498778 7.384257828309232))",6389,124.326782,7.389705
"POLYGON ((124.321289062498778 7.373362480979607,124.321289062498778 7.384257828309232,124.332275390623735 7.384257828309232,124.332275390623735 7.373362480979606,124.321289062498778 7.373362480979607))",6390,124.326782,7.378810
"POLYGON ((124.321289062498778 7.362466865535715,124.321289062498778 7.373362480979607,124.332275390623735 7.373362480979606,124.332275390623707 7.362466865535715,124.321289062498778 7.362466865535715))",6391,124.326782,7.367915
"POLYGON ((124.321289062498778 7.351570982364986,124.321289062498778 7.362466865535715,124.332275390623707 7.362466865535715,124.332275390623707 7.351570982364985,124.321289062498778 7.351570982364986))",6392,124.326782,7.357019
"POLYGON ((124.321289062498778 7.34067483185489,124.321289062498778 7.351570982364986,124.332275390623707 7.351570982364985,124.332275390623707 7.34067483185489,124.321289062498778 7.34067483185489))",6393,124.326782,7.346123
"POLYGON ((124.321289062498749 7.329778414392947,124.321289062498778 7.34067483185489,124.332275390623707 7.34067483185489,124.332275390623707 7.329778414392945,124.321289062498749 7.329778414392947))",6394,124.326782,7.335227
"POLYGON ((124.321289062498749 7.318881730366729,124.321289062498749 7.329778414392947,124.332275390623707 7.329778414392945,124.332275390623707 7.318881730366727,124.321289062498749 7.318881730366729))",6395,124.326782,7.324330
"POLYGON ((124.321289062498749 7.307984780163848,124.321289062498749 7.318881730366729,124.332275390623707 7.318881730366727,124.332275390623707 7.307984780163848,124.321289062498749 7.307984780163848))",6396,124.326782,7.313433
"POLYGON ((124.321289062498749 7.297087564171973,124.321289062498749 7.307984780163848,124.332275390623707 7.307984780163848,124.332275390623707 7.297087564171973,124.321289062498749 7.297087564171973))",6397,124.326782,7.302536
"POLYGON ((124.321289062498749 7.286190082778817,124.321289062498749 7.297087564171973,124.332275390623707 7.297087564171973,124.332275390623707 7.286190082778819,124.321289062498749 7.286190082778817))",6398,124.326782,7.291639
"POLYGON ((124.321289062498749 7.275292336372144,124.321289062498749 7.286190082778817,124.332275390623707 7.286190082778819,124.332275390623707 7.275292336372142,124.321289062498749 7.275292336372144))",6399,124.326782,7.280741
"POLYGON ((124.321289062498749 7.264394325339753,124.321289062498749 7.275292336372144,124.332275390623707 7.275292336372142,124.332275390623707 7.264394325339749,124.321289062498749 7.264394325339753))",6400,124.326782,7.269843
"POLYGON ((124.321289062498749 7.25349605006951,124.321289062498749 7.264394325339753,124.332275390623707 7.264394325339749,124.332275390623707 7.253496050069506,124.321289062498749 7.25349605006951))",6401,124.326782,7.258945
"POLYGON ((124.321289062498749 7.242597510949309,124.321289062498749 7.25349605006951,124.332275390623707 7.253496050069506,124.332275390623707 7.242597510949309,124.321289062498749 7.242597510949309))",6402,124.326782,7.248047
"POLYGON ((124.321289062498749 7.231698708367111,124.321289062498749 7.242597510949309,124.332275390623707 7.242597510949309,124.332275390623707 7.231698708367111,124.321289062498749 7.231698708367111))",6403,124.326782,7.237148
"POLYGON ((124.321289062498749 7.220799642710909,124.321289062498749 7.231698708367111,124.332275390623707 7.231698708367111,124.332275390623707 7.220799642710905,124.321289062498749 7.220799642710909))",6404,124.326782,7.226249
"POLYGON ((124.321289062498749 7.209900314368753,124.321289062498749 7.220799642710909,124.332275390623707 7.220799642710905,124.332275390623707 7.209900314368753,124.321289062498749 7.209900314368753))",6405,124.326782,7.215350
"POLYGON ((124.321289062498749 7.199000723728735,124.321289062498749 7.209900314368753,124.332275390623707 7.209900314368753,124.332275390623707 7.199000723728735,124.321289062498749 7.199000723728735))",6406,124.326782,7.204451
"POLYGON ((124.321289062498749 7.188100871178994,124.321289062498749 7.199000723728735,124.332275390623707 7.199000723728735,124.332275390623707 7.18810087117899,124.321289062498749 7.188100871178994))",6407,124.326782,7.193551
"POLYGON ((124.321289062498749 7.177200757107722,124.321289062498749 7.188100871178994,124.332275390623707 7.18810087117899,124.332275390623707 7.177200757107721,124.321289062498749 7.177200757107722))",6408,124.326782,7.182651
"POLYGON ((124.321289062498749 7.166300381903155,124.321289062498749 7.177200757107722,124.332275390623707 7.177200757107721,124.332275390623707 7.166300381903152,124.321289062498749 7.166300381903155))",6409,124.326782,7.171751
"POLYGON ((124.321289062498749 7.15539974595357,124.321289062498749 7.166300381903155,124.332275390623707 7.166300381903152,124.332275390623707 7.155399745953569,124.321289062498749 7.15539974595357))",6410,124.326782,7.160850
"POLYGON ((124.321289062498749 7.144498849647301,124.321289062498749 7.15539974595357,124.332275390623707 7.155399745953569,124.332275390623707 7.144498849647301,124.321289062498749 7.144498849647301))",6411,124.326782,7.149949
"POLYGON ((124.321289062498749 7.133597693372728,124.321289062498749 7.144498849647301,124.332275390623707 7.144498849647301,124.332275390623707 7.133597693372726,124.321289062498749 7.133597693372728))",6412,124.326782,7.139048
"POLYGON ((124.321289062498749 7.122696277518268,124.321289062498749 7.133597693372728,124.332275390623707 7.133597693372726,124.332275390623707 7.122696277518267,124.321289062498749 7.122696277518268))",6413,124.326782,7.128147
"POLYGON ((124.321289062498749 7.111794602472396,124.321289062498749 7.122696277518268,124.332275390623707 7.122696277518267,124.332275390623707 7.111794602472396,124.321289062498749 7.111794602472396))",6414,124.326782,7.117245
"POLYGON ((124.321289062498749 7.100892668623624,124.321289062498749 7.111794602472396,124.332275390623707 7.111794602472396,124.332275390623707 7.100892668623621,124.321289062498749 7.100892668623624))",6415,124.326782,7.106344
"POLYGON ((124.321289062498749 7.08999047636052,124.321289062498749 7.100892668623624,124.332275390623707 7.100892668623621,124.332275390623707 7.089990476360517,124.321289062498749 7.08999047636052))",6416,124.326782,7.095442
"POLYGON ((124.321289062498749 7.079088026071693,124.321289062498749 7.08999047636052,124.332275390623707 7.089990476360517,124.332275390623707 7.07908802607169,124.321289062498749 7.079088026071693))",6417,124.326782,7.084539
"POLYGON ((124.321289062498749 7.068185318145801,124.321289062498749 7.079088026071693,124.332275390623707 7.07908802607169,124.332275390623707 7.068185318145799,124.321289062498749 7.068185318145801))",6418,124.326782,7.073637
"POLYGON ((124.321289062498749 7.057282352971546,124.321289062498749 7.068185318145801,124.332275390623707 7.068185318145799,124.332275390623707 7.057282352971546,124.321289062498749 7.057282352971546))",6419,124.326782,7.062734
"POLYGON ((124.321289062498749 7.04637913093768,124.321289062498749 7.057282352971546,124.332275390623707 7.057282352971546,124.332275390623707 7.046379130937678,124.321289062498749 7.04637913093768))",6420,124.326782,7.051831
"POLYGON ((124.321289062498749 7.035475652432999,124.321289062498749 7.04637913093768,124.332275390623707 7.046379130937678,124.332275390623707 7.035475652432997,124.321289062498749 7.035475652432999))",6421,124.326782,7.040927
"POLYGON ((124.321289062498749 7.024571917846344,124.321289062498749 7.035475652432999,124.332275390623707 7.035475652432997,124.332275390623707 7.024571917846344,124.321289062498749 7.024571917846344))",6422,124.326782,7.030024
"POLYGON ((124.321289062498749 7.013667927566608,124.321289062498749 7.024571917846344,124.332275390623707 7.024571917846344,124.332275390623707 7.013667927566606,124.321289062498749 7.013667927566608))",6423,124.326782,7.019120
"POLYGON ((124.321289062498749 7.002763681982716,124.321289062498749 7.013667927566608,124.332275390623707 7.013667927566606,124.332275390623707 7.002763681982715,124.321289062498749 7.002763681982716))",6424,124.326782,7.008216
"POLYGON ((124.321289062498749 6.991859181483662,124.321289062498749 7.002763681982716,124.332275390623707 7.002763681982715,124.332275390623707 6.991859181483661,124.321289062498749 6.991859181483662))",6425,124.326782,6.997311
"POLYGON ((124.321289062498749 6.980954426458464,124.321289062498749 6.991859181483662,124.332275390623707 6.991859181483661,124.332275390623707 6.980954426458463,124.321289062498749 6.980954426458464))",6426,124.326782,6.986407
"POLYGON ((124.321289062498749 6.9700494172962,124.321289062498749 6.980954426458464,124.332275390623707 6.980954426458463,124.332275390623678 6.970049417296199,124.321289062498749 6.9700494172962))",6427,124.326782,6.975502
"POLYGON ((124.321289062498749 6.959144154385985,124.321289062498749 6.9700494172962,124.332275390623678 6.970049417296199,124.332275390623678 6.959144154385986,124.321289062498749 6.959144154385985))",6428,124.326782,6.964597
"POLYGON ((124.321289062498749 6.948238638116987,124.321289062498749 6.959144154385985,124.332275390623678 6.959144154385986,124.332275390623678 6.948238638116986,124.321289062498749 6.948238638116987))",6429,124.326782,6.953691
"POLYGON ((124.321289062498749 6.937332868878419,124.321289062498749 6.948238638116987,124.332275390623678 6.948238638116986,124.332275390623678 6.937332868878416,124.321289062498749 6.937332868878419))",6430,124.326782,6.942786
"POLYGON ((124.321289062498721 6.92642684705953,124.321289062498749 6.937332868878419,124.332275390623678 6.937332868878416,124.332275390623678 6.926426847059529,124.321289062498721 6.92642684705953))",6431,124.326782,6.931880
"POLYGON ((124.321289062498721 6.915520573049626,124.321289062498721 6.92642684705953,124.332275390623678 6.926426847059529,124.332275390623678 6.915520573049625,124.321289062498721 6.915520573049626))",6432,124.326782,6.920974
"POLYGON ((124.321289062498721 6.904614047238057,124.321289062498721 6.915520573049626,124.332275390623678 6.915520573049625,124.332275390623678 6.904614047238055,124.321289062498721 6.904614047238057))",6433,124.326782,6.910067
"POLYGON ((124.321289062498721 6.89370727001421,124.321289062498721 6.904614047238057,124.332275390623678 6.904614047238055,124.332275390623678 6.893707270014209,124.321289062498721 6.89370727001421))",6434,124.326782,6.899161
"POLYGON ((124.321289062498721 6.882800241767526,124.321289062498721 6.89370727001421,124.332275390623678 6.893707270014209,124.332275390623678 6.882800241767526,124.321289062498721 6.882800241767526))",6435,124.326782,6.888254
"POLYGON ((124.321289062498721 6.871892962887493,124.321289062498721 6.882800241767526,124.332275390623678 6.882800241767526,124.332275390623678 6.871892962887492,124.321289062498721 6.871892962887493))",6436,124.326782,6.877347
"POLYGON ((124.321289062498721 6.860985433763633,124.321289062498721 6.871892962887493,124.332275390623678 6.871892962887492,124.332275390623678 6.860985433763632,124.321289062498721 6.860985433763633))",6437,124.326782,6.866439
"POLYGON ((124.321289062498721 6.850077654785528,124.321289062498721 6.860985433763633,124.332275390623678 6.860985433763632,124.332275390623678 6.850077654785525,124.321289062498721 6.850077654785528))",6438,124.326782,6.855532
"POLYGON ((124.321289062498721 6.839169626342787,124.321289062498721 6.850077654785528,124.332275390623678 6.850077654785525,124.332275390623678 6.839169626342784,124.321289062498721 6.839169626342787))",6439,124.326782,6.844624
"POLYGON ((124.321289062498721 6.828261348825084,124.321289062498721 6.839169626342787,124.332275390623678 6.839169626342784,124.332275390623678 6.828261348825081,124.321289062498721 6.828261348825084))",6440,124.326782,6.833715
"POLYGON ((124.321289062498721 6.817352822622121,124.321289062498721 6.828261348825084,124.332275390623678 6.828261348825081,124.332275390623678 6.81735282262212,124.321289062498721 6.817352822622121))",6441,124.326782,6.822807
"POLYGON ((124.321289062498721 6.806444048123658,124.321289062498721 6.817352822622121,124.332275390623678 6.81735282262212,124.332275390623678 6.806444048123656,124.321289062498721 6.806444048123658))",6442,124.326782,6.811898
"POLYGON ((124.321289062498721 6.795535025719491,124.321289062498721 6.806444048123658,124.332275390623678 6.806444048123656,124.332275390623678 6.79553502571949,124.321289062498721 6.795535025719491))",6443,124.326782,6.800990
"POLYGON ((124.321289062498721 6.784625755799468,124.321289062498721 6.795535025719491,124.332275390623678 6.79553502571949,124.332275390623678 6.784625755799468,124.321289062498721 6.784625755799468))",6444,124.326782,6.790080
"POLYGON ((124.321289062498721 6.773716238753472,124.321289062498721 6.784625755799468,124.332275390623678 6.784625755799468,124.332275390623678 6.773716238753472,124.321289062498721 6.773716238753472))",6445,124.326782,6.779171
"POLYGON ((124.321289062498721 6.762806474971441,124.321289062498721 6.773716238753472,124.332275390623678 6.773716238753472,124.332275390623678 6.762806474971441,124.321289062498721 6.762806474971441))",6446,124.326782,6.768261
"POLYGON ((124.321289062498721 6.751896464843351,124.321289062498721 6.762806474971441,124.332275390623678 6.762806474971441,124.332275390623678 6.751896464843351,124.321289062498721 6.751896464843351))",6447,124.326782,6.757351
"POLYGON ((124.321289062498721 6.740986208759225,124.321289062498721 6.751896464843351,124.332275390623678 6.751896464843351,124.332275390623678 6.740986208759224,124.321289062498721 6.740986208759225))",6448,124.326782,6.746441
"POLYGON ((124.332275390623735 7.612997502224071,124.332275390623735 7.623886853120013,124.343261718748693 7.623886853120013,124.343261718748693 7.612997502224069,124.332275390623735 7.612997502224071))",6463,124.337769,7.618442
"POLYGON ((124.332275390623735 7.602107874702866,124.332275390623735 7.612997502224071,124.343261718748693 7.612997502224069,124.343261718748693 7.602107874702862,124.332275390623735 7.602107874702866))",6464,124.337769,7.607553
"POLYGON ((124.332275390623735 7.591217970942744,124.332275390623735 7.602107874702866,124.343261718748693 7.602107874702862,124.343261718748693 7.591217970942743,124.332275390623735 7.591217970942744))",6465,124.337769,7.596663
"POLYGON ((124.332275390623735 7.580327791330108,124.332275390623735 7.591217970942744,124.343261718748693 7.591217970942743,124.343261718748693 7.580327791330105,124.332275390623735 7.580327791330108))",6466,124.337769,7.585773
"POLYGON ((124.332275390623735 7.569437336251402,124.332275390623735 7.580327791330108,124.343261718748693 7.580327791330105,124.343261718748693 7.569437336251402,124.332275390623735 7.569437336251402))",6467,124.337769,7.574883
"POLYGON ((124.332275390623735 7.55854660609312,124.332275390623735 7.569437336251402,124.343261718748693 7.569437336251402,124.343261718748693 7.558546606093119,124.332275390623735 7.55854660609312))",6468,124.337769,7.563992
"POLYGON ((124.332275390623735 7.547655601241802,124.332275390623735 7.55854660609312,124.343261718748693 7.558546606093119,124.343261718748693 7.547655601241805,124.332275390623735 7.547655601241802))",6469,124.337769,7.553101
"POLYGON ((124.332275390623735 7.53676432208405,124.332275390623735 7.547655601241802,124.343261718748693 7.547655601241805,124.343261718748693 7.53676432208405,124.332275390623735 7.53676432208405))",6470,124.337769,7.542210
"POLYGON ((124.332275390623735 7.5258727690065,124.332275390623735 7.53676432208405,124.343261718748693 7.53676432208405,124.343261718748693 7.525872769006496,124.332275390623735 7.5258727690065))",6471,124.337769,7.531319
"POLYGON ((124.332275390623735 7.514980942395848,124.332275390623735 7.5258727690065,124.343261718748693 7.525872769006496,124.343261718748693 7.514980942395848,124.332275390623735 7.514980942395848))",6472,124.337769,7.520427
"POLYGON ((124.332275390623735 7.504088842638835,124.332275390623735 7.514980942395848,124.343261718748693 7.514980942395848,124.343261718748693 7.504088842638835,124.332275390623735 7.504088842638835))",6473,124.337769,7.509535
"POLYGON ((124.332275390623735 7.493196470122259,124.332275390623735 7.504088842638835,124.343261718748693 7.504088842638835,124.343261718748693 7.493196470122257,124.332275390623735 7.493196470122259))",6474,124.337769,7.498643
"POLYGON ((124.332275390623735 7.482303825232949,124.332275390623735 7.493196470122259,124.343261718748693 7.493196470122257,124.343261718748693 7.482303825232949,124.332275390623735 7.482303825232949))",6475,124.337769,7.487750
"POLYGON ((124.332275390623735 7.4714109083578,124.332275390623735 7.482303825232949,124.343261718748693 7.482303825232949,124.343261718748693 7.471410908357797,124.332275390623735 7.4714109083578))",6476,124.337769,7.476857
"POLYGON ((124.332275390623735 7.46051771988375,124.332275390623735 7.4714109083578,124.343261718748693 7.471410908357797,124.343261718748693 7.460517719883748,124.332275390623735 7.46051771988375))",6477,124.337769,7.465964
"POLYGON ((124.332275390623735 7.449624260197788,124.332275390623735 7.46051771988375,124.343261718748693 7.460517719883748,124.343261718748693 7.449624260197782,124.332275390623735 7.449624260197788))",6478,124.337769,7.455071
"POLYGON ((124.332275390623735 7.438730529686945,124.332275390623735 7.449624260197788,124.343261718748693 7.449624260197782,124.343261718748693 7.438730529686944,124.332275390623735 7.438730529686945))",6479,124.337769,7.444177
"POLYGON ((124.332275390623735 7.427836528738306,124.332275390623735 7.438730529686945,124.343261718748693 7.438730529686944,124.343261718748664 7.427836528738306,124.332275390623735 7.427836528738306))",6480,124.337769,7.433284
"POLYGON ((124.332275390623735 7.416942257739012,124.332275390623735 7.427836528738306,124.343261718748664 7.427836528738306,124.343261718748664 7.41694225773901,124.332275390623735 7.416942257739012))",6481,124.337769,7.422389
"POLYGON ((124.332275390623735 7.406047717076238,124.332275390623735 7.416942257739012,124.343261718748664 7.41694225773901,124.343261718748664 7.406047717076239,124.332275390623735 7.406047717076238))",6482,124.337769,7.411495
"POLYGON ((124.332275390623735 7.395152907137224,124.332275390623735 7.406047717076238,124.343261718748664 7.406047717076239,124.343261718748664 7.395152907137223,124.332275390623735 7.395152907137224))",6483,124.337769,7.400600
"POLYGON ((124.332275390623735 7.384257828309232,124.332275390623735 7.395152907137224,124.343261718748664 7.395152907137223,124.343261718748664 7.38425782830923,124.332275390623735 7.384257828309232))",6484,124.337769,7.389705
"POLYGON ((124.332275390623735 7.373362480979606,124.332275390623735 7.384257828309232,124.343261718748664 7.38425782830923,124.343261718748664 7.373362480979606,124.332275390623735 7.373362480979606))",6485,124.337769,7.378810
"POLYGON ((124.332275390623707 7.362466865535715,124.332275390623735 7.373362480979606,124.343261718748664 7.373362480979606,124.343261718748664 7.362466865535714,124.332275390623707 7.362466865535715))",6486,124.337769,7.367915
"POLYGON ((124.332275390623707 7.351570982364985,124.332275390623707 7.362466865535715,124.343261718748664 7.362466865535714,124.343261718748664 7.351570982364981,124.332275390623707 7.351570982364985))",6487,124.337769,7.357019
"POLYGON ((124.332275390623707 7.34067483185489,124.332275390623707 7.351570982364985,124.343261718748664 7.351570982364981,124.343261718748664 7.340674831854886,124.332275390623707 7.34067483185489))",6488,124.337769,7.346123
"POLYGON ((124.332275390623707 7.329778414392945,124.332275390623707 7.34067483185489,124.343261718748664 7.340674831854886,124.343261718748664 7.329778414392943,124.332275390623707 7.329778414392945))",6489,124.337769,7.335227
"POLYGON ((124.332275390623707 7.318881730366727,124.332275390623707 7.329778414392945,124.343261718748664 7.329778414392943,124.343261718748664 7.318881730366726,124.332275390623707 7.318881730366727))",6490,124.337769,7.324330
"POLYGON ((124.332275390623707 7.307984780163848,124.332275390623707 7.318881730366727,124.343261718748664 7.318881730366726,124.343261718748664 7.307984780163847,124.332275390623707 7.307984780163848))",6491,124.337769,7.313433
"POLYGON ((124.332275390623707 7.297087564171973,124.332275390623707 7.307984780163848,124.343261718748664 7.307984780163847,124.343261718748664 7.29708756417197,124.332275390623707 7.297087564171973))",6492,124.337769,7.302536
"POLYGON ((124.332275390623707 7.286190082778819,124.332275390623707 7.297087564171973,124.343261718748664 7.29708756417197,124.343261718748664 7.286190082778816,124.332275390623707 7.286190082778819))",6493,124.337769,7.291639
"POLYGON ((124.332275390623707 7.275292336372142,124.332275390623707 7.286190082778819,124.343261718748664 7.286190082778816,124.343261718748664 7.275292336372142,124.332275390623707 7.275292336372142))",6494,124.337769,7.280741
"POLYGON ((124.332275390623707 7.264394325339749,124.332275390623707 7.275292336372142,124.343261718748664 7.275292336372142,124.343261718748664 7.264394325339751,124.332275390623707 7.264394325339749))",6495,124.337769,7.269843
"POLYGON ((124.332275390623707 7.253496050069506,124.332275390623707 7.264394325339749,124.343261718748664 7.264394325339751,124.343261718748664 7.253496050069506,124.332275390623707 7.253496050069506))",6496,124.337769,7.258945
"POLYGON ((124.332275390623707 7.242597510949309,124.332275390623707 7.253496050069506,124.343261718748664 7.253496050069506,124.343261718748664 7.242597510949309,124.332275390623707 7.242597510949309))",6497,124.337769,7.248047
"POLYGON ((124.332275390623707 7.231698708367111,124.332275390623707 7.242597510949309,124.343261718748664 7.242597510949309,124.343261718748664 7.231698708367109,124.332275390623707 7.231698708367111))",6498,124.337769,7.237148
"POLYGON ((124.332275390623707 7.220799642710905,124.332275390623707 7.231698708367111,124.343261718748664 7.231698708367109,124.343261718748664 7.220799642710907,124.332275390623707 7.220799642710905))",6499,124.337769,7.226249
"POLYGON ((124.332275390623707 7.209900314368753,124.332275390623707 7.220799642710905,124.343261718748664 7.220799642710907,124.343261718748664 7.209900314368751,124.332275390623707 7.209900314368753))",6500,124.337769,7.215350
"POLYGON ((124.332275390623707 7.199000723728735,124.332275390623707 7.209900314368753,124.343261718748664 7.209900314368751,124.343261718748664 7.199000723728731,124.332275390623707 7.199000723728735))",6501,124.337769,7.204451
"POLYGON ((124.332275390623707 7.18810087117899,124.332275390623707 7.199000723728735,124.343261718748664 7.199000723728731,124.343261718748664 7.188100871178992,124.332275390623707 7.18810087117899))",6502,124.337769,7.193551
"POLYGON ((124.332275390623707 7.177200757107721,124.332275390623707 7.18810087117899,124.343261718748664 7.188100871178992,124.343261718748664 7.17720075710772,124.332275390623707 7.177200757107721))",6503,124.337769,7.182651
"POLYGON ((124.332275390623707 7.166300381903152,124.332275390623707 7.177200757107721,124.343261718748664 7.17720075710772,124.343261718748664 7.166300381903152,124.332275390623707 7.166300381903152))",6504,124.337769,7.171751
"POLYGON ((124.332275390623707 7.155399745953569,124.332275390623707 7.166300381903152,124.343261718748664 7.166300381903152,124.343261718748664 7.155399745953569,124.332275390623707 7.155399745953569))",6505,124.337769,7.160850
"POLYGON ((124.332275390623707 7.144498849647301,124.332275390623707 7.155399745953569,124.343261718748664 7.155399745953569,124.343261718748664 7.1444988496473,124.332275390623707 7.144498849647301))",6506,124.337769,7.149949
"POLYGON ((124.332275390623707 7.133597693372726,124.332275390623707 7.144498849647301,124.343261718748664 7.1444988496473,124.343261718748664 7.133597693372725,124.332275390623707 7.133597693372726))",6507,124.337769,7.139048
"POLYGON ((124.332275390623707 7.122696277518267,124.332275390623707 7.133597693372726,124.343261718748664 7.133597693372725,124.343261718748664 7.122696277518267,124.332275390623707 7.122696277518267))",6508,124.337769,7.128147
"POLYGON ((124.332275390623707 7.111794602472396,124.332275390623707 7.122696277518267,124.343261718748664 7.122696277518267,124.343261718748664 7.111794602472394,124.332275390623707 7.111794602472396))",6509,124.337769,7.117245
"POLYGON ((124.332275390623707 7.100892668623621,124.332275390623707 7.111794602472396,124.343261718748664 7.111794602472394,124.343261718748664 7.10089266862362,124.332275390623707 7.100892668623621))",6510,124.337769,7.106344
